timestamp,job_id,link,location,position
2020-10-22 23:53:13.559656,2335301,https://www.procore.com/jobs/openings/2335301,"Carpinteria, CA","VP, Product - General Contractor"
2020-10-22 23:53:13.559766,2335300,https://www.procore.com/jobs/openings/2335300,"Austin, TX","VP, Product - General Contractor"
2020-10-22 23:53:13.559877,2335302,https://www.procore.com/jobs/openings/2335302,Remote United States,"VP, Product - General Contractor"
2020-10-22 23:53:13.559989,2348834,https://www.procore.com/jobs/openings/2348834,New York Downtown,"VP Product, International Strategy"
2020-10-22 23:53:13.560100,2348832,https://www.procore.com/jobs/openings/2348832,"Carpinteria, CA","VP Product, International Strategy"
2020-10-22 23:53:13.560211,2348833,https://www.procore.com/jobs/openings/2348833,Remote United States,"VP Product, International Strategy"
2020-10-22 23:53:13.560322,2348831,https://www.procore.com/jobs/openings/2348831,"Austin, TX","VP Product, International Strategy"
2020-10-22 23:53:13.560433,2369709,https://www.procore.com/jobs/openings/2369709,"Carpinteria, CA",Marketing Insights Analyst
2020-10-22 23:53:13.560544,2380721,https://www.procore.com/jobs/openings/2380721,"Austin, TX",Marketing Insights Analyst
2020-10-22 23:53:13.560655,2380723,https://www.procore.com/jobs/openings/2380723,New York Downtown,Marketing Insights Analyst
2020-10-22 23:53:13.560767,2380725,https://www.procore.com/jobs/openings/2380725,Remote United States,Marketing Insights Analyst
2020-10-22 23:53:13.560878,2397704,https://www.procore.com/jobs/openings/2397704,"Austin, TX",Revenue Coordinator
2020-10-22 23:53:13.560990,2330545,https://www.procore.com/jobs/openings/2330545,Remote United States,"Senior Business Analyst, Revenue Systems"
2020-10-22 23:53:13.561102,2301697,https://www.procore.com/jobs/openings/2301697,Remote United States,"Senior Manager, Field Sales Operations"
2020-10-22 23:53:13.561214,2410783,https://www.procore.com/jobs/openings/2410783,"Austin, TX",Workforce Management Forecast Analyst
2020-10-22 23:53:13.561325,2379783,https://www.procore.com/jobs/openings/2379783,"Carpinteria, CA","Account Executive, Emerging"
2020-10-22 23:53:13.561437,2337455,https://www.procore.com/jobs/openings/2337455,Remote United States,"Account Executive, Strategic"
2020-10-22 23:53:13.561548,2384648,https://www.procore.com/jobs/openings/2384648,"Austin, TX","Director, International Sales Development"
2020-10-22 23:53:13.561660,2384659,https://www.procore.com/jobs/openings/2384659,"Carpinteria, CA","Director, International Sales Development"
2020-10-22 23:53:13.561772,2372901,https://www.procore.com/jobs/openings/2372901,"Carpinteria, CA","Manager, Mid-Market Accounts"
2020-10-22 23:53:13.561882,2336550,https://www.procore.com/jobs/openings/2336550,Remote United States,"Manager, Sales Engineering, Install Base"
2020-10-22 23:53:13.561994,2337251,https://www.procore.com/jobs/openings/2337251,Remote United States,"Regional Sales Director, Strategic"
2020-10-22 23:53:13.562105,2410112,https://www.procore.com/jobs/openings/2410112,"Toronto, ON",Sales Development Representative
2020-10-22 23:53:13.562216,2410141,https://www.procore.com/jobs/openings/2410141,"Toronto, ON","Sales Development Representative, Bilingual (French)"
2020-10-22 23:53:13.562327,2370051,https://www.procore.com/jobs/openings/2370051,"Carpinteria, CA","Sales Development Representative, Mid-Market"
2020-10-22 23:53:13.562439,2370053,https://www.procore.com/jobs/openings/2370053,"Austin, TX","Sales Development Representative, Mid-Market"
2020-10-22 23:53:13.562551,2343260,https://www.procore.com/jobs/openings/2343260,"Austin, TX","Sales Engineer, Strategic"
2020-10-22 23:53:13.562663,2343261,https://www.procore.com/jobs/openings/2343261,New York Downtown,"Sales Engineer, Strategic"
2020-10-22 23:53:13.562774,2343259,https://www.procore.com/jobs/openings/2343259,"Carpinteria, CA","Sales Engineer, Strategic"
2020-10-22 23:53:13.562885,2335478,https://www.procore.com/jobs/openings/2335478,Remote United States,"Sales Engineer, Strategic"
2020-10-22 23:53:13.562996,2410768,https://www.procore.com/jobs/openings/2410768,Remote Australia,Sr. Talent Acquisition Specialist
2020-10-22 23:53:13.563108,2410764,https://www.procore.com/jobs/openings/2410764,"Sydney, Australia",Sr. Talent Acquisition Specialist
2020-10-22 23:53:13.563219,2387163,https://www.procore.com/jobs/openings/2387163,"Carpinteria, CA",Lead UX Designer (Mobile / Web)
